sentence_id,uid,split_
41113.000.2013.1.1-2395-1,54a921d3112273bff65b82ede0e05341,smarie
41113.000.2013.1.1-4497-1,408ab214a151691b3d541989c4999a36,sjasmin
41113.000.2013.1.1-4552-1,b502f3fccf963e6cc0127aecf3717ad5,smarie
41113.000.2013.1.1-12-1,fb837821d2ff796a6d3a8afb8bfc098e,sjasmin
41113.000.2013.1.1-1863-1,283c294c569af4aa1ce691c114cb3e01,smarie
41113.000.2013.1.1-2630-1,fa28a314e291ef50dc5222e76a024e8c,sjasmin
41113.000.2013.1.1-3710-1,b9148b9889a7757edcd53634cf98f2a1,smarie
41113.000.2013.1.1-4269-1,f7257f2b8596af629ef18d746e54bda1,sjasmin
41113.000.2013.1.1-2209-1,8cb034b831417de5d33fcf4ec839aed1,smarie
41113.000.2013.1.1-3454-1,1292080112d574e8b275fa528161a5ea,sjasmin
41113.000.2013.1.1-2898-1,0be8ac7ff5607b3d20a3ee4e700ab48f,smarie
41113.000.2013.1.1-413-1,334c904c6cf3fa7fd112f6a184ac2ca9,sjasmin
41113.000.2013.1.1-3940-1,df69dcc238f8951c7ce558d23668eca8,smarie
41113.000.2013.1.1-3338-1,85bc1dee9e3e2903df49817fe5504b5b,sjasmin
41113.000.2013.1.1-1303-1,b511fbb8f1c2d04ad8f279419a46f8b5,smarie
41113.000.2013.1.1-4176-1,b04b08978f76bc265908ec2584880c03,sjasmin
41113.000.2013.1.1-2818-1,ec72d27705b0eb5f38ad8d27fc4fbf49,smarie
41113.000.2013.1.1-3194-1,27360045f068387eb07fc62706c1b475,sjasmin
41113.000.2013.1.1-1693-1,6c3ea0912df54c6e87bf619509aea2d0,smarie
41113.000.2013.1.1-214-1,474e0ab3420f58a034c20c7ce2cdded6,sjasmin
41113.000.2013.1.1-2471-1,1b1376d96b87f3950c100beb8918d36a,smarie
41113.000.2013.1.1-3779-1,ca648e1f27ebf1b43c4c7cd492fc58b8,sjasmin
41113.000.2013.1.1-2104-1,a3124e827c481c3d8486e812151ba92a,smarie
41113.000.2013.1.1-3323-1,15ec97a21f6159f5dcf28c756c0074c5,sjasmin
41113.000.2013.1.1-3979-1,11e0f16afc7c2073043b5b4097dd0911,smarie
41113.000.2013.1.1-2777-1,5e877e60218b6ce05f33b21db3e9bc72,sjasmin
41113.000.2013.1.1-3926-1,09fd335b438e9f005094d35e205bb993,smarie
41113.000.2013.1.1-3509-1,7a8c1e450c0a173fe155a714d516e4d4,sjasmin
41113.000.2013.1.1-3922-1,541d929e9d0e40fe542d52e58f135cf9,smarie
41113.000.2013.1.1-4496-1,b5a3925c5ca46959c25785ae05cc9960,sjasmin
41113.000.2013.1.1-3505-1,8275ee97feba3266f04ab15eedfe452c,smarie
41113.000.2013.1.1-2252-1,e717b34e313ef3da65fc59bd3a64bc9d,sjasmin
41113.000.2013.1.1-4224-1,53543bd53375825eba58e9c485480080,smarie
41113.000.2013.1.1-2935-1,7aaf6d89b2435eef7420ec9389b09116,sjasmin
41113.000.2013.1.1-2813-1,54a63a79522c3346c6c0bcee8c19b78f,smarie
41113.000.2013.1.1-3155-1,cf4e4876eee2ee0956fa533823105344,sjasmin
41113.000.2013.1.1-2552-1,5e647db4559a1e5ae835c298620eb9e7,smarie
41113.000.2013.1.1-2577-1,67dff25d9dee61f7e9b304d75125d0d0,sjasmin
41113.000.2013.1.1-10-1,388037af3ce525f193a32851593bec98,smarie
41113.000.2013.1.1-22-1,7e0795fd8877c19ceefdd48b294a0ad8,sjasmin
41113.000.2013.1.1-5207-1,a6affdc624d216100e33556c24617010,smarie
41113.000.2013.1.1-2580-1,4556605b06d123cebad1775ba3b33f19,sjasmin
41113.000.2017.1.1-3302-1,14605dc726453aa1961fc5e4f5ccc84a,both
41113.000.2017.1.1-419-1,36f25f7cb2845c508c55fa5494a0a8dd,both
41113.000.2017.1.1-2300-1,9559a22ccfd955f45381d73c6f1e1c90,both
41113.000.2017.1.1-2819-1,9179403e9a28e7592aaeaaf960fc2d9b,both
41113.000.2017.1.1-2223-1,cfb61cf1c70e93e7ed00b51e75ab0942,both
41113.000.2017.1.1-1042-1,d7311cb0eb56bd0fd452259a076d8ea1,both
41113.000.2017.1.1-1624-1,a75fab0c2da014dbebb85e3dc77890e6,both
41113.000.2017.1.1-646-1,121e271ecc903278bfce69036d5b4ae6,both
41113.000.2017.1.1-2423-1,7d9b802242d86eb03c01ccc86f366a43,both
41113.000.2017.1.1-2378-1,d604b93ab3ee2afef2bc886f1e273755,both
41113.000.2017.1.1-1254-1,28f7344cbd34915ecb3747fdd5eb9a6a,both
41113.000.2017.1.1-1064-1,5234dc5edafd9c43ccb44108d5622342,both
41113.000.2017.1.1-1600-1,9857248ddbfd5dfa3eded4a78b54de36,both
41113.000.2017.1.1-2691-1,48a7f4c854edd1b175e5a95a0ba2cca8,both
41113.000.2017.1.1-101-1,f4dfb133348b868b309278301c6aa816,both
41113.000.2017.1.1-2725-1,b83ffffda88689e7d98a540303aa63b9,both
41113.000.2017.1.1-3464-1,41bd3b27ff9711d37c5443e079ff9172,both
41113.000.2017.1.1-1480-1,2745291f76cf67dc91bfc8b8a9fc167c,both
41113.000.2017.1.1-2438-1,5806cf4171a577ff19d3fda344540c73,both
41113.000.2017.1.1-63-1,d0013c8eeceb41f01ed4fc9b7e71cfac,both
41113.000.2017.1.1-1572-1,39cbd41afabdec2fc9b6c6d3c3f81895,both
41113.000.2017.1.1-2094-1,a0c777a5776f84224d68b510f0c82afe,both
41113.000.2017.1.1-2767-1,21f4cacc76665914d4e13a50eafc8606,both
41113.000.2017.1.1-318-1,29836f705ca9e106338b65c2f8ddf990,both
41113.000.2017.1.1-59-1,0f1dcf95c9660b8a2e6f2374f64c253b,both
41113.000.2017.1.1-839-1,b455c941ff9ed46531058a4c505f0b3b,smarie
41113.000.2017.1.1-17-1,bb1b6f593ad3c917b732cae8f59dff50,sjasmin
41113.000.2017.1.1-2793-1,26b0946d2f3f73c136e7fe1715aff729,smarie
41113.000.2017.1.1-1873-1,1cb243af4d7a208eab9e6dc63210b7fd,sjasmin
41113.000.2017.1.1-1466-1,d865b11b722153052b96b2c190ca6b89,smarie
41113.000.2017.1.1-1080-1,4be588671e7b1dd91ceabcc9908b3a5d,sjasmin
41113.000.2017.1.1-3959-1,e6867c53ae541372b787e1390ac85c32,smarie
41113.000.2017.1.1-466-1,781f987a7ac6a270ad25b57ce7807baa,sjasmin
41113.000.2017.1.1-738-1,93b9ee57a500c9da93663f05484f4d96,smarie
41113.000.2017.1.1-945-1,17b3ef780f5a3866963167e2905e85e4,sjasmin
41113.000.2017.1.1-3703-1,006491969eb43a65653e188e5039e471,smarie
41113.000.2017.1.1-443-1,c961a2021944a4fd43865fadd72e4ce5,sjasmin
41113.000.2017.1.1-35-1,678b9c7b1dfd882046d86ea1225c956f,smarie
41113.000.2017.1.1-720-1,16f4bc85340354219484d6300273a8c9,sjasmin
41113.000.2017.1.1-2154-1,5739c2177c2b1d7dd77236382ed53945,smarie
41113.000.2017.1.1-726-1,1e786c4dc151eae74c6648de63838700,sjasmin
41113.000.2017.1.1-1773-1,2dee94bccbcb642c80c874e7da7afbfc,smarie
41113.000.2017.1.1-411-1,4159aaac9ab80fd03fdca95cfdc4060c,sjasmin
41113.000.2017.1.1-3471-1,fa785e42f3b9f8fe42724c88b771f4f7,smarie
41113.000.2017.1.1-2422-1,8889abee8f9794d6ad8d9c6b054e3205,sjasmin
41113.000.2017.1.1-3878-1,3ef221b59a349f0fc1aba43d5b31892d,smarie
41113.000.2017.1.1-3375-1,495b750a04d5e2554e4a38f983d55f47,sjasmin
41113.000.2017.1.1-1824-1,e02acd1e223373e1f52aa909faaaadc4,smarie
41113.000.2017.1.1-1988-1,a33e84d901606fa3533972b5327bde55,sjasmin
41113.000.2017.1.1-3092-1,d0967f177539b61e080a909e8057b868,smarie
41113.000.2017.1.1-1264-1,ca54dddd1dbecbdaa5a701a7133064cd,sjasmin
41113.000.2017.1.1-1060-1,88c42b7158aa923718116ef23a300fef,smarie
41113.000.2017.1.1-285-1,253489fa015839a7bddfa607eb42802b,sjasmin
41113.000.2017.1.1-2976-1,9aab725bb2e2d1b61fea901541910e62,smarie
41113.000.2017.1.1-1067-1,d6df18bb3171b63f89af8c1f199e62bb,sjasmin
41113.000.2017.1.1-2352-1,3158983a57553b81f7842d979e5d1d32,smarie
41113.000.2017.1.1-582-1,6b8d390d3e6699fe8ef27cb5d6024156,sjasmin
41113.000.2017.1.1-2334-1,62ddb125fae71fd60e1c464b7a1b2572,smarie
41113.000.2017.1.1-1529-1,1563672c6dac25fadd3be38d565927b1,sjasmin
41113.000.2017.1.1-3489-1,d76b3d3bbe9c39878a0f4e43c42e7e92,smarie
41113.000.2017.1.1-2939-1,c5a7d77f297fec0f54c6470754f2d29d,sjasmin
41113.000.2017.1.1-1351-1,a843debec6bca6073e57be876097e9cf,smarie
41113.000.2017.1.1-3713-1,873517fb7c894609421438e9e54b028e,sjasmin
41113.000.2017.1.1-612-1,5dc004cb974e057cf586c6957b4b016d,smarie
41113.000.2017.1.1-376-1,3a7c054bdaeb6093cb598d1ad568ea75,sjasmin
41113.000.2017.1.1-448-1,190b39e7dd2d5bbb0feba2cfe312dc2b,smarie
41113.000.2017.1.1-3515-1,627e9bfa1062ab37986a7fd9b42b5cb7,sjasmin
41113.000.2017.1.1-599-1,a3786cf785bd6ff62b057bc50e50f5a6,smarie
41113.000.2017.1.1-2752-1,83bcea152d24845f8c4360b9a491ff8a,sjasmin
41113.000.2017.1.1-3155-1,6913b29f57d1ed9c60c57f07701015e3,smarie
41113.000.2017.1.1-2835-1,f3a1abdea6ea9a7a4945a6e9ff80e57a,sjasmin
41113.000.2017.1.1-3790-1,bbfd2f2a4e2d1bc39239b329d01016cf,smarie
41113.000.2017.1.1-2046-1,993941960cfb43e793cfab74be4488d1,sjasmin
41113.000.2017.1.1-1348-1,f652b4debcab8a00489ca73e717ed7f1,smarie
41113.000.2017.1.1-828-1,6728280a50548f2edd2417a43a7e7f44,sjasmin
41113.000.2017.1.1-2716-1,a0757a54eac94a1152ee5b4d29926916,smarie
41113.000.2017.1.1-1106-1,4c1b9536b1d1ad45522fc2c31fca9725,sjasmin
41113.000.2017.1.1-696-1,53640e052540d8c71ed636166a93ab61,smarie
41113.000.2017.1.1-3768-1,98134327859409ffc780c79c794e675a,sjasmin
41113.000.2017.1.1-2758-1,9243e08bf628139ee2875592c954a600,smarie
41113.000.2017.1.1-1585-1,f398c5b8d81ad89f70bd84ff854a893c,sjasmin
41113.000.2017.1.1-2033-1,4b5e5641c5bfd22dffb4956bc6b37696,smarie
41113.000.2017.1.1-1886-1,467e48552f5d8b980bab4b99d7e2a50f,sjasmin
41113.000.2017.1.1-3983-1,e835eee2231c44794458b51427fada0e,smarie
41113.000.2017.1.1-1565-1,b229b60dbb4aef552323739053d556f9,sjasmin
41113.000.2017.1.1-782-1,19e34046a25356dc45c3769abbc68ada,smarie
41113.000.2017.1.1-2566-1,f7a29fc70fd91d64f2cb10ff5fd1f89c,sjasmin
41113.000.2017.1.1-3998-1,9d282e66d40539638ee86b4f28c9a0aa,smarie
41113.000.2017.1.1-65-1,e534b504dd20502aabee20d3b1780486,sjasmin
41113.000.2017.1.1-583-1,9b3228f8552a84b07932623f8844436b,smarie
41113.000.2017.1.1-2406-1,9dfdab6294c05890ce03f04bc6aa4845,sjasmin
41113.000.2017.1.1-773-1,150371723738297edc760a8d5b9e80cc,smarie
41113.000.2017.1.1-3279-1,63bfacf74d4d31f8570441a5ee4929f7,sjasmin
41113.000.2017.1.1-369-1,6358cf9e1b997ba2facb36eb097c093c,smarie
41113.000.2017.1.1-3671-1,18302f4100262c935ccad00c392f15cc,sjasmin
41113.000.2017.1.1-3051-1,09b846a26a679c5a4655ff0b7536adca,smarie
41113.000.2017.1.1-3763-1,df599916020c3dde4c35d04056bd8300,sjasmin
41113.000.2017.1.1-3231-1,89601e844462e018c59e3e41ff653f28,smarie
41113.000.2017.1.1-3310-1,0b0f85f37a6320fc3e1417a6c3940d7d,sjasmin
41113.000.2017.1.1-1550-1,ebd50ab3903566ad9aa518c07635a073,smarie
41113.000.2017.1.1-37-1,a75074c16418b5df53c93bbef37d0af0,sjasmin
41113.000.2017.1.1-1451-1,36f38f17279630016e7921844704bde0,smarie
41113.000.2017.1.1-2751-1,70d0eeac1c8c101ff999c4641700fa4b,sjasmin
41113.000.2017.1.1-780-1,2aac0dccc83a4b3d738b93bde6e06153,smarie
41113.000.2017.1.1-2605-1,4c9e0d5c550d75b959a71bfdfc4c9879,sjasmin
41113.000.2017.1.1-607-1,26017f16e004bfa213562def316dde61,smarie
41113.000.2017.1.1-408-1,c41c0f0591c5a50073de493136893896,sjasmin
41113.000.2017.1.1-3075-1,1f7be040b1fd30b8fe0a2332dd98ea44,smarie
41113.000.2017.1.1-1815-1,33af14aeb7395d0c189f62aebfdc4372,sjasmin
41113.000.2017.1.1-1879-1,6f41c22f77ec9f9c38aeb31e92134e19,smarie
41113.000.2017.1.1-1970-1,bac87045d7cff6241c948c74198a8b71,sjasmin
41113.000.2017.1.1-2784-1,7b1c9484183db37ff70bfd0e5c3aeeed,smarie
41113.000.2017.1.1-3299-1,3e3a19e4551c50ddc3af82abc9dceeed,sjasmin
41113.000.2017.1.1-3241-1,b5dcf9f1b09d86733da325818a815f96,smarie
41113.000.2017.1.1-966-1,ab683c7a0d82e9f8490c54901299a07a,sjasmin
41113.000.2017.1.1-3421-1,88fc7f64f9e460ebfef3d427d1ea803a,smarie
41113.000.2017.1.1-2471-1,bfc53f1a95a0bb513a6b82216847952b,sjasmin
41113.000.2017.1.1-404-1,15883edaac8ae06d35cfc1d53d135cb2,smarie
41113.000.2017.1.1-3609-1,8c128530d745d7d6563435e9d61cfc04,sjasmin
41113.000.2017.1.1-731-1,61a7084697d68a947455991136c0ce9e,smarie
41113.000.2017.1.1-2706-1,18d41d9cf9bd53d97e817c9ab90fb9f5,sjasmin
41113.000.2017.1.1-566-1,b2e458c55a74c3fda9107def6fe4676b,smarie
41113.000.2017.1.1-2631-1,dd32d44f36168b2954364c30b6ae40b4,sjasmin
41113.000.2017.1.1-1756-1,448c15fee6f631452c63284bfc26e539,smarie
41113.000.2017.1.1-6-1,6e744c42abae05ca7fa6627c05a88354,sjasmin
41113.000.2021.1.1-1267-1,2389ce7f7bd2901a937e87f18ed752be,both
41113.000.2021.1.1-2071-1,3a6e6e6b5fba6ef10e5a18ea917624f8,both
41113.000.2021.1.1-3-1,b70b4e7d192f58d3e338e7565fdad667,both
41113.000.2021.1.1-1669-1,e24d16203aa81e28cc31ec82327780e3,both
41113.000.2021.1.1-87-1,bc71c3e81d36a6efbb0989e7e33f36e1,both
41113.000.2021.1.1-1296-1,93771853e8af36b227986fb19d977432,both
41113.000.2021.1.1-3485-1,86baee9ad99c0f62ed2163913020f2df,both
41113.000.2021.1.1-1515-1,bb222e59b0689f12fa17f93335dbc692,both
41113.000.2021.1.1-2016-1,6dfd027060b5cdb2598fca0b9cee8b8e,both
41113.000.2021.1.1-3533-1,40e886b272d8feb0959dbe6e0007a41c,both
41113.000.2021.1.1-3812-1,3e173761bbb5d8b1de305807761d20b5,both
41113.000.2021.1.1-3726-1,35af9bdf7b27ba734feda128468d7e9c,both
41113.000.2021.1.1-801-1,b3773c797f24b85fe4fb288235d1b061,both
41113.000.2021.1.1-2013-1,3aedd638d0e18750a7f857c5ca7ab943,both
41113.000.2021.1.1-3996-1,6e01639631287e4883dc0087b1f684a8,both
41113.000.2021.1.1-1313-1,4edf418692fd748293cf9b3623881840,both
41113.000.2021.1.1-81-1,5f13136e40d194fb3b91c944eda80ba1,both
41113.000.2021.1.1-921-1,d4681e05227d9f6396c7396108f65462,both
41113.000.2021.1.1-3437-1,28ba520aad7f8b3ab0a85df5d3387394,both
41113.000.2021.1.1-1380-1,962ba93adeebeeb9eac9ff9de9edc053,both
41113.000.2021.1.1-241-1,3e73f39c3bb4175c2e781a4f4a84302c,both
41113.000.2021.1.1-3388-1,5ae5ddcdbae4cdb318d9a1737bd9f419,both
41113.000.2021.1.1-3802-1,09bda435817bbf285b0949951b50209f,both
41113.000.2021.1.1-999-1,9ba8543b5e2c04ecfbf440f4b701b662,both
41113.000.2021.1.1-785-1,4b3e19757f614b12cbbcecdf6ba7ce06,both
41113.000.2021.1.1-855-1,efd942e2820cec3a5be7bbc20b1b1b00,smarie
41113.000.2021.1.1-1961-1,c2e6b23f4c29cdccc68f880d2719649c,sjasmin
41113.000.2021.1.1-945-1,6cb28ca2a0d55c79e011fb071282ba6a,smarie
41113.000.2021.1.1-1291-1,c07e371c310fa55c9af69ec378afc0ca,sjasmin
41113.000.2021.1.1-588-1,723400f5be49953b6ef551031f7c1e9b,smarie
41113.000.2021.1.1-1088-1,b63de3d470622a92df9c61fade25e19c,sjasmin
41113.000.2021.1.1-769-1,59ff6b4bcff860de71e72a642e7e7f19,smarie
41113.000.2021.1.1-3785-1,c5df056c0c37ac0f1799335a8d55d05b,sjasmin
41113.000.2021.1.1-827-1,44d066de1c4eb726c398bc30a3f218fb,smarie
41113.000.2021.1.1-950-1,d6d1266809ad2631a64ad29a6387c970,sjasmin
41113.000.2021.1.1-1587-1,0a61dc186ef011201b8b55ed0c90b36a,smarie
41113.000.2021.1.1-79-1,ca38df860c8a5f71ed090a30ccd30795,sjasmin
41113.000.2021.1.1-1383-1,7ecef453ff8ac0cbfc57e9ee90928771,smarie
41113.000.2021.1.1-3864-1,a555641b7b72a008f5369b2b55e31ac2,sjasmin
41113.000.2021.1.1-1283-1,687ab24181303ebe50ddbd0576787043,smarie
41113.000.2021.1.1-3517-1,5d5f780585e6af86fe6b35156ea5b56a,sjasmin
41113.000.2021.1.1-3829-1,037b8cf58800cb318beb70b2374c6200,smarie
41113.000.2021.1.1-1368-1,3e19ae0ee9b4f9a5c88074bf93b38853,sjasmin
41113.000.2021.1.1-39-1,78a3724fd26071c611718a559cbd77f1,smarie
41113.000.2021.1.1-3463-1,c82f719002d7d6967b44a5aafa87b8c7,sjasmin
41113.000.2021.1.1-1171-1,a1ac49156aa64392fd7cb3dd1984e400,smarie
41113.000.2021.1.1-146-1,9c600efcd31a08c687799f3c5d24b98a,sjasmin
41113.000.2021.1.1-1414-1,7da4516995b794b899a4a3c715ca64dd,smarie
41113.000.2021.1.1-2381-1,88fb677e51d2a9d0245c26a0ac3f03ac,sjasmin
41113.000.2021.1.1-806-1,dec78878d9f30f88e11e24e8b7b37566,smarie
41113.000.2021.1.1-58-1,c7fee2b670c76f94bcfa154ba64d9d9b,sjasmin
41113.000.2021.1.1-3699-1,c361975469e319bcdd2f3ec26c392be9,smarie
41113.000.2021.1.1-3791-1,c3f8d588ddf66efa2b3344dd2c33a187,sjasmin
41113.000.2021.1.1-1363-1,b3986d4fc93c9aeaffca6ecbec01f682,smarie
41113.000.2021.1.1-3661-1,c6acf7ec98fc8314cb37c1eb2d0b5ebc,sjasmin
41113.000.2021.1.1-12-1,175889bf3fa7d659dd24e504fbae9940,smarie
41113.000.2021.1.1-3614-1,b3e67a1a8f2651c75dd471bc6cd8e2a4,sjasmin
41113.000.2021.1.1-38-1,a071b1a846cd5067c2ec8acfd2e967d9,smarie
41113.000.2021.1.1-1080-1,42eef610405b5e319d36bbd3d71f0543,sjasmin
41113.000.2021.1.1-181-1,5f95f8748d1ceb0c96564a8b7770de66,smarie
41113.000.2021.1.1-1983-1,b06837379978290d0486945cd71386af,sjasmin
41113.000.2021.1.1-3613-1,ea1ac1ae50d20aa77649792890f22b84,smarie
41113.000.2021.1.1-3716-1,ccdf7c71f9cd6747f97e0c81f547e812,sjasmin
41113.000.2021.1.1-1421-1,ea134bfe262b6cf01cb8f9743e578af6,smarie
41113.000.2021.1.1-623-1,ca02a5e9885647ba75deedc461655158,sjasmin
41113.000.2021.1.1-392-1,033a65f144f8cfb9a822d791b9e335c1,smarie
41113.000.2021.1.1-898-1,f8d28656f7dd9033def319049d847c4f,sjasmin
41113.000.2021.1.1-2439-1,076de8b2bae257f5b41ebc2cb19c672b,smarie
41113.000.2021.1.1-3487-1,681b4766adf7807bae580eaca52499e3,sjasmin
41113.000.2021.1.1-1411-1,0343a14be0842767cd8b709881091885,smarie
41113.000.2021.1.1-1337-1,17344aadfcea08aeed88b58aa86c9126,sjasmin
41113.000.2021.1.1-3916-1,0dc429371d21af6a5cae7576646d7c2c,smarie
41113.000.2021.1.1-3766-1,653100d52305ba80177bccbe623add6d,sjasmin
41113.000.2021.1.1-2479-1,1f813a8bb910c3df2e7373a959046759,smarie
41113.000.2021.1.1-861-1,2b3a71e269b1c8dfd84b35d4b93c1df5,sjasmin
