sentence_id,uid,split_
conservatives-1964-126-3,c4ec28dfcc302b5a1df334475f6d702f,sjasmin
conservatives-1964-156-2,5b6f25082d7903bacfceba80685fc3ff,sjasmin
conservatives-1964-39-1,f233157c097951fdca1e447d7d4c616d,smarie
conservatives-1964-137-1,5ef876fbf863531ae3c73edf6e87636c,smarie
conservatives-1964-76-1,77630ec11015525f01cac0aba050da00,smarie
conservatives-1964-16-4,fb28f178349cd98c3d36d568b90dc343,smarie
conservatives-1964-43-1,823a86b3b9bd5238d2c9bbb00487e2a0,sjasmin
conservatives-1964-12-3,74f125fb95d97378334fc060b07cdbe1,smarie
conservatives-1964-89-2,61e39e6b6113d2a35567c6e380e4536e,sjasmin
conservatives-1964-11-1,8a2d8d65ca54014b8f5d615937b40776,sjasmin
conservatives-1964-51-5,e486da0bc2176c1d830313c381ccd66b,smarie
conservatives-1964-94-2,ce2b7741d40f0c13cda78b5d69b90ddf,sjasmin
conservatives-1964-76-3,9a662538997aa94ca1b3b3548ee87fc2,sjasmin
conservatives-1964-33-4,a1758f95ad35a84552cb5256ab516c8d,sjasmin
conservatives-1964-146-1,424b5405ab6328fe7025acf889921c4a,smarie
conservatives-1964-123-2,cef8850a0e3e2285e813d3e9aed162d0,smarie
conservatives-1964-120-1,0cd2cf2e664eab8306d170900514bcda,smarie
conservatives-1964-87-2,f616c22c8852a8fd4ae106d86846fd36,smarie
conservatives-1964-135-3,220dabf58b6162437e6ec20fdcd942ca,sjasmin
conservatives-1964-126-2,78f225aae38af9d8ce46614df17a6a0d,smarie
conservatives-1964-38-3,cd64fac045c81e6562cabb3925fc315b,sjasmin
conservatives-1964-86-2,2c075f414fc21850ee24e8616dd92e23,smarie
conservatives-1964-162-2,9be246e140a59c216e9ef046786c4d00,smarie
conservatives-1964-139-4,6321b8ce7e9f0b9b091f619df65b6665,smarie
conservatives-1964-34-2,1fa8c45bcc6dbd694f570a29a6c1f5be,sjasmin
conservatives-1964-87-3,6d2d72db041c5101b9ddb3b6e7c7fd4c,sjasmin
conservatives-1964-77-3,b8d35b6bc415698d0724486068c44f7e,sjasmin
conservatives-1964-40-1,93e8b22821822b300364ccc9d1221daa,sjasmin
conservatives-1964-97-1,60aef82a7f068b5e38b8545e45431536,smarie
conservatives-1964-51-2,f1311c9c883722b6829b7e64ec38e821,sjasmin
conservatives-1970-107-2,c97c9d7880bc97f92b1551dc6bd2a658,both
conservatives-1970-104-3,5101e14e58a496e58b86b942d4441d7e,both
conservatives-1970-226-3,73e5f81512d8ca4f6d59e87afed39418,both
conservatives-1970-182-2,86fc4346689c1d8c72294aa406f091ce,both
conservatives-1970-161-3,fc6ebe1e173b344cc2f3dbb79d105342,both
conservatives-1970-105-1,bee550b7ce2fb8e4a0c1a9e4b26d0f05,both
conservatives-1970-114-4,86fd67aa46f55475682dd5db65b85816,both
conservatives-1970-189-2,928a69fb9f271fca1d02d9ff5d1dabd9,both
conservatives-1970-179-2,8cfc07870035484985e13732c8c8b08a,both
conservatives-1970-112-1,46e7a4e7179db9efa297256bf35c295b,sjasmin
conservatives-1970-191-1,50be5530e8cd479b0d44f4f6c7eb6749,sjasmin
conservatives-1970-190-1,92ddbb204f7520e03f6afdd3381d5525,sjasmin
conservatives-1970-81-1,2d3bbf3694ce531494f1b9ba65d9fdb1,sjasmin
conservatives-1970-112-3,6ff1ba4c7865a4ceff582d2ce77bb07c,smarie
conservatives-1970-117-2,396f69527e901d508349d3227190ada2,sjasmin
conservatives-1970-105-2,0c37c173380f3976047d156be2d79653,sjasmin
conservatives-1970-83-1,09154234dfa6b43f81fd422a9c9db43e,smarie
conservatives-1970-224-1,d4700b476cfe5243409afb226165c938,sjasmin
conservatives-1970-150-4,61fbedc83feb96657f51d760c8fd269c,sjasmin
conservatives-1970-254-1,34e80b727c623533ec2018b618dac5a2,smarie
conservatives-1970-157-2,de24d2e1accc8c348537f1815b103225,smarie
conservatives-1970-191-4,c50daa391c703f67265a2f6f0e5dbf3b,sjasmin
conservatives-1970-254-2,2449933d3f26d5c96ad52d9c6667acf0,sjasmin
conservatives-1970-201-5,b8d2fb90f7185c3a5d625afca9681b42,smarie
conservatives-1970-72-1,94d1f74513adc96ed9c6db785c575625,smarie
conservatives-1970-96-3,57dab916bc9a1f14440a9159a971cfaa,sjasmin
conservatives-1970-213-2,28d31d10df6d2b8c4e897c629b63c02b,sjasmin
conservatives-1970-173-2,360436dc4b00bef02385a0ded0d5269b,smarie
conservatives-1970-165-2,00169307b9f15158e752b37b70978dc6,smarie
conservatives-1970-78-1,ac9cddfe2ffbb97cd786c938e89c258e,smarie
conservatives-1970-128-4,29dd2d9cc30af66202a2ddc21cc24269,smarie
conservatives-1970-82-2,2197cf6f9d51667961e2112d746203bf,smarie
conservatives-1970-121-3,711f2eb1d5cb34be43eddd15dbfba444,smarie
conservatives-1970-256-1,f90e5c6511ca065b4e2e7e3b74dfeaf2,sjasmin
conservatives-1970-115-1,ac7a79b9f892ab5892e599897d2bcef7,smarie
conservatives-1970-162-1,4f3b9898202e180f9ff828de0d926d2a,sjasmin
conservatives-1970-212-1,ee6b63a386f174ff25c44c6d73341b8d,sjasmin
conservatives-1970-231-3,6db41f845ea14a7559f2bfc4cbc2e28d,smarie
conservatives-1970-146-1,0cbbc51b5711b3af083b4a0a1f459125,smarie
conservatives-1970-145-2,55d40a1b40d661f2000bb4278758b3dd,sjasmin
conservatives-1970-105-4,43db67646c579129c44032d7ef8b451d,smarie
conservatives-1970-86-1,e659f20d5730134c64e2b16e2d00aef8,smarie
conservatives-1970-141-1,3c6d58ce86fda4bac517b3ddeb3a8aa3,sjasmin
conservatives-1970-84-1,07f0de5c7d6ab9c6482e6a3899df02ec,smarie
conservatives-1970-215-2,accfa479bf1672eda67f74d0883b20cb,smarie
conservatives-1970-181-1,bdaa8314f2ca897d1d6d03d74ee41873,smarie
conservatives-1970-177-1,5408698db497b60347924fe68836f3a8,smarie
conservatives-1970-210-1,cb13d9979afb020d6b58c9ffacf81b5c,smarie
conservatives-1970-178-1,dba81c597a35e1bfcf93a7a6fac01fae,sjasmin
conservatives-1970-226-2,fdc6021cc28d03de495fe025e52110ce,sjasmin
conservatives-1970-165-3,d39ae2c4967517c56d3ee6522d565d21,smarie
conservatives-1970-239-3,8db22027a1d46d714f9ff732e3a4a410,smarie
conservatives-1970-230-5,5f03a36af59b7809c10cf75147fe1142,sjasmin
conservatives-1970-128-6,0ed4a8d5c4b25717a8db91ca0638207c,sjasmin
conservatives-1970-201-3,274eb754eea94e318aa02e85028764ff,smarie
conservatives-1970-154-1,ee744198b4cf44bc51b67d521040ec05,smarie
conservatives-1970-258-2,89033535008e6947c27d57208ba87550,sjasmin
conservatives-1970-43-2,00ac2e0d44b5fff62720dd2de89eeb4d,sjasmin
conservatives-1970-93-4,60a5ecc9a96ec77a55a08dea6189c152,sjasmin
conservatives-1970-162-2,62f591283e6ce112d198589e85e69f6c,smarie
conservatives-1970-168-1,91e16f6da6a90474b8a289f3f5e039f1,smarie
conservatives-1970-117-3,594e2475ef0dd16321f19e6af4c5a886,sjasmin
conservatives-1970-184-1,b4f6716adf642af4bf03cda11f200277,sjasmin
conservatives-1974-02-189-1,4896d13c447eaa9929dfe95118529e56,both
conservatives-1974-02-88-6,eb9467cf8b70c46014f327478cef37ed,both
conservatives-1974-02-216-1,bf2e8dcfa806f9d176d4312d29577181,both
conservatives-1974-02-343-1,a2fe420c187eb30e35912e268dea06ca,both
conservatives-1974-02-207-2,dcdcf3cfe3a9c8bd038f5dd0a0019828,both
conservatives-1974-02-272-1,6e32b656635a7b07c898390178f45b42,both
conservatives-1974-02-292-3,37286fd42a23d036b69ac9e0e2bdf05b,both
conservatives-1974-02-1-1,35650e305e2c6ed12daf4037186580a9,both
conservatives-1974-02-218-1,0a7acfd65d800056c2fbb738b911e0e4,both
conservatives-1974-02-234-2,042f048d63d30713a13315cbf4c52358,sjasmin
conservatives-1974-02-268-1,c5c7ace415c63c3860f5949d1660a4a1,smarie
conservatives-1974-02-226-2,b99c2f8cbc080c6f23cd413a918fd538,sjasmin
conservatives-1974-02-196-3,bc71a85d242a59ef2a6205a4851170f4,smarie
conservatives-1974-02-324-1,e445f63de336390f1887c56251cc36b1,sjasmin
conservatives-1974-02-124-1,ad6b233e399b59078856cd386b4b0711,sjasmin
conservatives-1974-02-266-2,cb682d6143f825b65f2ee20304737992,smarie
conservatives-1974-02-333-4,4cecc750ab03a7cb0b648ca49be8864c,smarie
conservatives-1974-02-199-2,6ce096f7bf9b24d72dca0e5cd6097530,sjasmin
conservatives-1974-02-213-1,0a193e0de0458a18c9db0bf684e7b4b7,sjasmin
conservatives-1974-02-30-1,3a70c1bf4ba148348f8625ac34b4200e,smarie
conservatives-1974-02-168-1,741f3748f97679240c59defc16f7939d,smarie
conservatives-1974-02-241-3,4383ceaa285efa04fc7f507043f71d8e,sjasmin
conservatives-1974-02-355-2,837fa3949454ae9dc5dac87e405045ac,smarie
conservatives-1974-02-333-1,005ab8e2d49bf56e3a1a8e2617a53cf6,sjasmin
conservatives-1974-02-224-1,28795f42d87cb3f0112988731398e5a9,sjasmin
conservatives-1974-02-355-1,4b8888e5197c9c648c89539fee413eca,sjasmin
conservatives-1974-02-87-1,78812646505a7d53664eae3a0d04a28c,smarie
conservatives-1974-02-151-1,c7febec3dfe802f3da3cec5ac3fc28b3,sjasmin
conservatives-1974-02-279-2,9f7720d8bde1bdaa8fdb1da4e7dbd614,sjasmin
conservatives-1974-02-246-1,011041eee633ba25e7ff89925b34ff75,smarie
conservatives-1974-02-242-1,6fb8bb01b62be10e138a9f6ee4e8a2b0,smarie
conservatives-1974-02-130-2,c03351f824fc2d1a26492d652d4c5bbe,smarie
conservatives-1974-02-295-2,95440fa0d476f9a10f32e54c1b3085ec,sjasmin
conservatives-1974-02-208-1,ae90db0cb735a4deda3c5b59ac732fa5,smarie
conservatives-1974-02-254-2,3b0b96d5e373d3984c99eb662b314867,smarie
conservatives-1974-02-362-1,a85305916c1035f65f504b30edae2745,smarie
conservatives-1974-02-255-1,e1276e33c96ae2717de7cdb2afce6a54,smarie
conservatives-1974-02-46-1,ab584c7780cb43b2ab002b96df695745,smarie
conservatives-1974-02-132-1,ffaf42be0d1078b22e8e94d38d7f12b3,smarie
conservatives-1974-02-276-1,d3801411dcf6a555243ddb352b667c23,sjasmin
conservatives-1974-02-252-1,fdb5354aeb9fb44383dc4b000ee4e5a4,smarie
conservatives-1974-02-273-1,57fbca4b2a2b47c6307f0709ef6c0375,sjasmin
conservatives-1974-02-302-1,5c6efd1e429a4db8982ec83f1d3891b2,smarie
conservatives-1974-02-52-1,0d4498d047f02eb670403f07519c0ffd,smarie
conservatives-1974-02-162-1,bb19245a57886eb516e9061070e899b3,smarie
conservatives-1974-02-313-3,211576a7f3c365adbc65806f0141685e,sjasmin
conservatives-1974-02-333-3,d0d0f53063c6fd3e998d1ed9e50464f5,sjasmin
conservatives-1974-02-239-2,9c35428638b0078f15cc3f11b9002a1b,smarie
conservatives-1974-02-257-2,2153aee52f789af851af4934d91182e3,sjasmin
conservatives-1974-02-321-1,9187aaa9f93bfa1ee3dbfd7507094ab6,sjasmin
conservatives-1974-02-53-1,6abbb8fce8c78dc1cf5e8ef3c7c2b99a,sjasmin
conservatives-1974-02-347-1,5b500ec7a40428c2b19689fa38a4d88d,sjasmin
conservatives-1974-02-199-1,3981db9598d090059df73cc4cdd886b1,smarie
conservatives-1974-02-80-2,9d9e5d6d5b3fa1bb39fde7e2a21ff40e,sjasmin
conservatives-1974-02-186-1,2f356d0f0d628f8356ff060836f0fd7e,smarie
conservatives-1974-02-264-3,b66116c1ad39ddcacf6c58db55777030,smarie
conservatives-1974-02-10-1,e5299085e313fde0197d068a4a52d69d,smarie
conservatives-1974-02-39-1,00d989505a74602ce93d2cfec49e5b79,smarie
conservatives-1974-02-171-2,07228f204d4cc01dda921f0d037020d0,sjasmin
conservatives-1974-02-357-2,568fa83f4cddf469051710bb9e8630db,smarie
conservatives-1974-02-196-4,ea9ca84652c8d92645a7c4dae00570ee,smarie
conservatives-1974-02-210-1,ae88836d707a5dc2e996060667c7a437,sjasmin
conservatives-1974-02-12-1,e2783b8136937543c8a30b8719397eb4,sjasmin
conservatives-1974-10-20-1,c1abbb3128b70660f2d3067e65ff4ed1,both
conservatives-1974-10-187-3,95ed54bd099e843c0c3937dc1924ad16,both
conservatives-1974-10-221-5,17a679e38fab2620820eccc1f3001d7b,both
conservatives-1974-10-303-1,dbf07e0c8a33456db387d7e191714934,both
conservatives-1974-10-2-1,ee77e06d7ede482c48ebbe3b60999d76,both
conservatives-1974-10-254-1,9f28c330a3211ea5a474e19f4a02ee2c,both
conservatives-1974-10-20-4,e456c3909da838e19da685310e8a80d2,both
conservatives-1974-10-280-1,d709f70a5000bd3c2c42449466344dcb,both
conservatives-1974-10-256-1,f25610eb0a3a526e708a689d3525bdbf,both
conservatives-1974-10-110-1,8ae58425c649b02d0c2653b5ff5744a7,sjasmin
conservatives-1974-10-299-1,12e9e5ed78a3984c5a08984b23c0ae5f,sjasmin
conservatives-1974-10-311-3,b671e70f2e12227b7cfb2920397f90ed,smarie
conservatives-1974-10-336-1,e6d4a4ea96f42d9930601b237ff58aed,sjasmin
conservatives-1974-10-338-3,232669440a6793247f5eacc490560a6d,smarie
conservatives-1974-10-127-1,b56262450b89e83a9a1f4027ae8eb4c1,sjasmin
conservatives-1974-10-135-4,c541027af1139b540c6d641c749ce133,sjasmin
conservatives-1974-10-86-3,7513c4301b66323ef26c1a969233327a,sjasmin
conservatives-1974-10-99-9,25395aa5b2c56e857cf6348c3a5e3209,sjasmin
conservatives-1974-10-51-4,1dc38d3373b379a98230dd0e16cb516e,smarie
conservatives-1974-10-28-3,d61dde82cccb22770edd8f8c43369a2a,smarie
conservatives-1974-10-162-2,373bc8ceb2367dc490443decf552a072,smarie
conservatives-1974-10-331-4,fa35da4d7e27c4dad3a8251011d0d470,smarie
conservatives-1974-10-68-1,51cfa416c4d8ec89ffad26c648ee302a,smarie
conservatives-1974-10-112-1,73f75e4a150398467584397d85c3c4db,smarie
conservatives-1974-10-338-2,36d4cea924e9afbd9e58bb69608dd6ef,smarie
conservatives-1974-10-172-1,7d303dd9cea08c7b4eba90f7d8b6b9e4,smarie
conservatives-1974-10-99-1,4dfec148c6e603059baf943c4ab13f34,sjasmin
conservatives-1974-10-196-6,fa730c9ed926abb334a7efc95e256776,sjasmin
conservatives-1974-10-71-1,f5f24ac0280822d15f3122edd406e048,smarie
conservatives-1974-10-134-3,c7821f83a009f9b1e9677a7ce27b3dfd,smarie
conservatives-1974-10-151-2,fd98efbef63d89f55e49820a8d05e0a6,sjasmin
conservatives-1974-10-246-2,fab3b5bc66bcf427527fc2d5bf2b2868,sjasmin
conservatives-1974-10-323-7,11920ef024e420474fa1e784219eec22,smarie
conservatives-1974-10-218-3,a741c049d3db84855a457617c0573f04,sjasmin
conservatives-1974-10-39-1,0e116bdd9329467ae7dfaa4c42970684,sjasmin
conservatives-1974-10-103-2,3435502e0e3abc2bacbfa63273288365,smarie
conservatives-1974-10-91-4,0693018e3df47225e3b42cf92ba4c593,smarie
conservatives-1974-10-97-2,869e0cf31d568af0a650a07f1d21c2d0,smarie
conservatives-1974-10-151-1,19e22839afea5e579a4797e44d1cf604,sjasmin
conservatives-1974-10-170-1,85681a4dd8e78dc3588cae90b371290f,smarie
conservatives-1974-10-47-1,0eb12744d6c8c71a6aab47d1ccb2dfc6,sjasmin
conservatives-1974-10-5-1,64bebaec0a771ba5fb6ec4ad9092ba77,smarie
conservatives-1974-10-134-1,7627657e1bd5163cde06db688b11a232,sjasmin
conservatives-1974-10-223-3,87e230745deb66b197a300baf774fae7,sjasmin
conservatives-1974-10-291-3,456482330d3804ec40cacda68a0254e0,sjasmin
conservatives-1974-10-26-3,1330e1e58e8340befe5c3685fadca629,sjasmin
conservatives-1974-10-99-8,8e3a21a3c494fc8f7ce18bc8a1897a68,smarie
conservatives-1974-10-147-2,af2e2878b938b3f0a06d1ad9dd1befef,sjasmin
conservatives-1974-10-70-1,4dc53438217c187fdb979ca715bd4bc7,sjasmin
conservatives-1974-10-44-2,5e1ac1c5ec796d5e8ac168e9274b4f72,smarie
conservatives-1974-10-178-1,20e7b8d84eb694eb0d93124465817c9d,smarie
conservatives-1974-10-171-1,627dd0a274da6593c386cf970b4f1fd1,sjasmin
conservatives-1974-10-270-1,5cd1975af7d2fbe83ac0d9f3bc5eafe6,sjasmin
conservatives-1974-10-185-1,727d222b1ae4cdfb289a7859f57afffd,smarie
conservatives-1974-10-172-2,6edafaeb8f03ff8125cb4c23aedb273b,sjasmin
conservatives-1974-10-288-3,c1f40f349514467033fc24016f4e9325,smarie
conservatives-1974-10-232-1,541aa383a300fdb6c12cb8c1f9c6cded,sjasmin
conservatives-1974-10-229-1,46244621ff7aaf32a9911abb8abf742c,sjasmin
conservatives-1974-10-95-2,5a2c6fdf3b673beb4f41485490c51098,smarie
conservatives-1974-10-157-2,62e449cd22f33568aa04b19226518021,smarie
conservatives-1974-10-26-1,9d3578c76a0bbca51aa05ccd26205704,smarie
conservatives-1974-10-196-1,b80d19391600366b54a1eb2f9bb51923,sjasmin
conservatives-1974-10-266-3,2308b69bc0279404194e8bfd8a938c2c,smarie
conservatives-1979-103-4,94da4204207ac07933c610b6e733b04c,both
conservatives-1979-35-1,3f9e217e53c3ff29c732944257569d03,both
conservatives-1979-166-1,9c2eeabf9fb512622c992a16ca161301,both
conservatives-1979-54-1,8475526880553ffd7062ec1fa24f938c,both
conservatives-1979-123-2,8f0cc843b01d94dc4e946a6b4a3214e0,both
conservatives-1979-88-2,247817dd486fff72d6a6150e7916ba6f,both
conservatives-1979-143-6,653e38e6c33a3c1e5963ba30a1cda023,both
conservatives-1979-64-1,39ab9aa058310777d71e34907b25a810,both
conservatives-1979-143-5,83b579bb6b4e6e93683421e9ccedc92c,both
conservatives-1979-60-2,fd10fc09832950e12f28b47bb9f7e2ff,sjasmin
conservatives-1979-70-3,ac13cb123ae0f2618416e643698bc31a,smarie
conservatives-1979-65-1,4b809aca5b9861958321ac4d56563536,smarie
conservatives-1979-95-1,e67dbd7439e54c8caf5626be8b039d7c,sjasmin
conservatives-1979-58-2,972e8c0d7a78822a4b3d13a9a6ff3bca,sjasmin
conservatives-1979-137-2,0e8510394491b2764ce250d3ba8e6c48,sjasmin
conservatives-1979-41-3,0a4b0e23c18f881debb1ce320176aaba,smarie
conservatives-1979-94-5,f552dc162e39a0bf00f189d2cdb3fc4e,sjasmin
conservatives-1979-143-7,8c7c03aba09d54b793ec52a0dae469e7,sjasmin
conservatives-1979-73-2,9bdf68f6646cc527a304ecebb9de1b9a,smarie
conservatives-1979-62-2,5e5a2f5a01dc8ea164299525dc38c1f3,sjasmin
conservatives-1979-143-3,ddedb72bfad5791e3a867af0dd55ecd4,smarie
conservatives-1979-34-4,3a13790fd0e5f456eb91df20c86e9a36,smarie
conservatives-1979-103-2,7dba914e494188b46b36630aab19840d,smarie
conservatives-1979-165-1,7f973f1060aac20d0c07932a0d6a6574,smarie
conservatives-1979-136-1,6aca60c39a5bf06c05874c14facd45f0,smarie
conservatives-1979-52-1,b62455045eb203c98f95d1751d730f58,sjasmin
conservatives-1979-157-3,8843cedfc2f078440080b1031f2d1cf7,smarie
conservatives-1979-135-1,3b7d4561040e8d72bbc5ffbedc00ca7e,smarie
conservatives-1979-60-1,c1897798b358fe8b047198bab5cd70f1,smarie
conservatives-1979-132-2,46671a5b4d903b9c2f91aecaf1d5acf2,sjasmin
conservatives-1979-34-3,c8a14f26ff893bcfae0348a5cb31e35f,sjasmin
conservatives-1979-103-1,76896ec89f3eeb69bd1a1c0bddf20274,smarie
conservatives-1979-151-1,b04d790e7eeb474cfff00c389158b80d,smarie
conservatives-1979-47-1,a9518737d494beed264d49cdeba93306,sjasmin
conservatives-1979-128-2,a51992670490ea84e1beb24848b32a95,sjasmin
conservatives-1979-81-3,19c7caa7d40f1abe828fda99d39d4d0e,smarie
conservatives-1979-163-2,af817d7bdfa4b257451f3dda5c684481,smarie
conservatives-1979-145-2,8e6bfcc0fb8efb7c1666f4cfe491b4bc,smarie
conservatives-1979-114-3,e0a54c731fe1f3104ea55fc29892cfab,smarie
conservatives-1979-160-2,63a994b512fb844cae7d572549878643,smarie
conservatives-1979-114-5,052f4050e2c0420d6b7dd57e10ad2fb1,smarie
conservatives-1979-165-2,6f3e8f7fc8e4e0220f5b77d88e0080e4,smarie
conservatives-1979-88-1,6054364d19782be22702e004a89b6540,smarie
conservatives-1979-140-2,2cf76a2b5350f401d955734871ee80fb,sjasmin
conservatives-1979-167-2,1b8f9bcb66ce5e57c32befa642f8e251,sjasmin
conservatives-1979-42-2,5218ca29f9de79b07adaf787b6078d94,sjasmin
conservatives-1979-95-2,22b13938d8b15cb27385c83c08338820,smarie
conservatives-1979-31-2,13fe71130a0891879d9069358407f883,smarie
conservatives-1979-89-1,733232450344cae52adbc7ab90a0098e,smarie
conservatives-1979-48-4,476203e3c1a5e2a77b0e03f402e15044,smarie
conservatives-1979-39-4,e0a662c97d2c962d294b7453cd8e4c03,sjasmin
conservatives-1979-57-1,2b74c0a4c78f63246293cb1302545c79,smarie
conservatives-1979-91-3,3b712270c7099814e5ece070955b5c33,smarie
conservatives-1979-146-1,8a89fe53c2c53e3e27891ef426076c38,smarie
conservatives-1979-129-1,1ffe7f63ccbde8aca63efeb4b18ea824,sjasmin
conservatives-1979-78-2,d759495657454dec83a4f9cab6819c38,sjasmin
conservatives-1979-161-2,e58d2059dc55f1fd9fa57d6704e1c95c,smarie
conservatives-1979-97-4,a6ad9f69252d37e87eb5fb54b4661fdd,smarie
conservatives-1979-98-3,706f398b128e9b07cac49333abf1e7de,sjasmin
conservatives-1979-97-1,d50d48bca84c43cb861cab01e8222c1d,sjasmin
conservatives-1979-41-2,3bcdbea26e1c40c7c028fa51b0e0767b,sjasmin
conservatives-1979-190-1,1f5448c5bd240b6d679d86fc86dc143a,smarie
conservatives-1979-94-6,1b19eedcad2cdb37a5b7fcbe1839811e,sjasmin
conservatives-1983-96-1,cd43d36416614d517c6c54e74f0363cf,both
conservatives-1983-218-2,808eee29da70cd6e8a58ac95653b371b,both
conservatives-1983-41-1,f98b41517282687d9e0a11e4f77b0301,both
conservatives-1983-110-1,b3d426f90f646b1cf14c6c65248aebaa,both
conservatives-1983-50-2,82e11c71e5a0e3757fab92ab0f9b3b13,both
conservatives-1983-154-3,2ccf5ca54be0f69c4074b731aa5cca99,both
conservatives-1983-137-2,0410b9eb7e4ca3a37089d4b7f2357182,both
conservatives-1983-303-2,500b76c374d3611e513c7d5afbc0d637,both
conservatives-1983-230-1,2aea2bed512a721439f6e0b0b21795b4,both
conservatives-1983-278-2,11cff0bba7f0b326d4f685c7bb539bf6,sjasmin
conservatives-1983-221-1,7b9ba4f8a0fe8996eedb7526ea479fc0,smarie
conservatives-1983-165-2,9b0f43651492649387e727ae52a7cd22,smarie
conservatives-1983-180-2,2bcf03c62f10fb6ad4e1af88df99635c,smarie
conservatives-1983-281-4,3b075541dc6f1c4f381d744b86aa7bd3,sjasmin
conservatives-1983-316-1,b01b7b5302512307d9412295a94bfa61,sjasmin
conservatives-1983-194-1,9737082f9e3bb6763772a0fe09c3c7c2,smarie
conservatives-1983-198-1,d7636782610ccc5a3b7d741aff7a394c,smarie
conservatives-1983-58-2,c5ab496ef01cb1fbbad8ad2e4ff8fc91,smarie
conservatives-1983-305-1,a566b82f5c0ac2098f12fffcb4086aac,smarie
conservatives-1983-100-1,d1d003225a4c177bab2e7d78315a5e15,sjasmin
conservatives-1983-9-4,81950caf1c7b374e289732726c21c64d,smarie
conservatives-1983-208-2,02dd4ee7c7e405e21b05b48e65527eae,sjasmin
conservatives-1983-151-2,eed0d2f9d0362df2f9984049e31c0bf3,smarie
conservatives-1983-280-2,5e8a93cd78e7111beb9cbaad1bffa3b2,smarie
conservatives-1983-137-1,366400bafe539cad140cc879f56e70f0,smarie
conservatives-1983-177-2,a4eca7f099b51eb887b06b8a4b76b35e,sjasmin
conservatives-1983-255-2,c761e9c9d5d92300b7df27b6d1924949,sjasmin
conservatives-1983-305-3,a86e2883f491bc4b77a92284f14e5031,sjasmin
conservatives-1983-281-2,dbcf8173f6d39ce1f08e0c65019f95d9,smarie
conservatives-1983-269-4,ad3f0622c3d3a4bc6f19ba03d0ce7b7e,smarie
conservatives-1983-283-4,1088740f7db87418bef8843376b8c729,smarie
conservatives-1983-159-3,ef8cd7cbe0eb8ebc1c31b43ccddf5bb5,smarie
conservatives-1983-21-1,8905f84c64e0341310164bc6af4a886b,sjasmin
conservatives-1983-24-3,80a8b34d9ed94c88825e66a39435f575,sjasmin
conservatives-1983-248-4,e70182a4d0a9dec842193c7a27ad801a,sjasmin
conservatives-1983-49-1,935544bd76c57caf506a7ad8ec5cea25,smarie
conservatives-1983-32-1,2283106de74ef4d5330e5777ea477787,smarie
conservatives-1983-89-2,22e1c4dd5baf9219289679f04cddb30d,sjasmin
conservatives-1983-152-1,8a52d50d40d39f01e7d247cf9c344791,sjasmin
conservatives-1983-276-4,eed0be3ba7e860f19de500b0353fd26b,smarie
